,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수,평점
3778,브로트아트,4.1,영등포구,서울특별시 영등포구 국제금융로7길 3 수정상가 1F,카페/디저트, 만원 미만,9 시간 전,맛있다,12.0,11.0,1.0,0.0,3.758333333333333
3779,비어포스트바,4.1,영등포구,서울특별시 영등포구 도림로131길 15,주점, 만원 미만,2022-07-11,맛있다,13.0,12.0,1.0,0.0,3.7846153846153845
3783,호우양꼬치,4.1,영등포구,서울특별시 영등포구 영중로10길 6 델리타운 102호,중식, 만원-2만원,2022-02-15,맛있다,11.0,10.0,1.0,0.0,3.727272727272727
3797,동해반점,4.0,영등포구,서울특별시 영등포구 시흥대로 639,중식, 만원 미만,2022-06-25,맛있다,17.0,15.0,2.0,0.0,3.5294117647058822
3817,아우어베이커리,4.0,영등포구,서울특별시 영등포구 경인로 843 1F,카페/디저트, 만원 미만,2022-06-20,맛있다,9.0,8.0,1.0,0.0,3.5555555555555554
3835,크로닉,3.9,영등포구,서울특별시 영등포구 당산로35길 7,카페/디저트, 만원 미만,2022-01-10,맛있다,10.0,9.0,1.0,0.0,3.5100000000000002
3843,브레드05,3.9,영등포구,서울특별시 영등포구 여의대방로43나길 4,카페/디저트, 만원 미만,2021-10-07,맛있다,25.0,23.0,2.0,0.0,3.588
3861,카페노티드,3.9,영등포구,서울특별시 영등포구 국제금융로 10 IFC몰,카페/디저트, 만원 미만,2022-07-12,맛있다,5.0,5.0,0.0,0.0,3.9
3906,작은피자집,4.8,동작구, 서울특별시 동작구 사당로30길 96,양식, 만원-2만원,2022-08-12,맛있다,60.0,54.0,5.0,1.0,4.159999999999999
3907,운봉산장양고기전문점,4.6,동작구, 서울특별시 동작구 장승배기로 118-1,한식, 2만원-3만원,2022-08-13,맛있다,46.0,39.0,6.0,1.0,3.6999999999999993
3910,서평면옥,4.4,동작구, 서울특별시 동작구 보라매로5길 15 B1,한식, 만원 미만,6 일 전,맛있다,22.0,21.0,1.0,0.0,4.2
3912,고우마구로,4.4,동작구, 서울특별시 동작구 양녕로 249,일식, 2만원-3만원,2022-04-20,맛있다,6.0,6.0,0.0,0.0,4.4
3916,다독이네 숯불구이,4.3,동작구, 서울특별시 동작구 노량진로 106-5 1F,한식, 만원 미만,2022-03-31,맛있다,25.0,23.0,2.0,0.0,3.9559999999999995
3919,소라노호시,4.3,동작구, 서울특별시 동작구 동작대로27길 16-5,주점, 3만원-4만원,2022-05-19,맛있다,9.0,9.0,0.0,0.0,4.3
3920,등나무집,4.3,동작구, 서울특별시 동작구 대림로 52,한식, 만원-2만원,6 일 전,맛있다,22.0,18.0,4.0,0.0,3.5181818181818176
3921,오꼬노미스토리,4.3,동작구, 서울특별시 동작구 노량진로10길 27,일식, 만원-2만원,2022-04-19,괜찮다,22.0,18.0,4.0,0.0,3.5181818181818176
3923,청와옥,4.3,동작구, 서울특별시 동작구 동작대로 71,한식, 만원-2만원,2022-05-26,맛있다,9.0,8.0,1.0,0.0,3.822222222222222
3924,가마솥손두부,4.3,동작구, 서울특별시 동작구 남부순환로271길 20,한식, 만원 미만,2022-01-19,맛있다,7.0,7.0,0.0,0.0,4.3
3932,정작가의 막걸리집,4.1,동작구, 서울특별시 동작구 동작대로33가길 5 1F,주점, 만원-2만원,2022-07-16,맛있다,17.0,15.0,2.0,0.0,3.617647058823529
3937,조복남,4.1,동작구, 서울특별시 동작구 사당로17다길 9 B201호,카페/디저트, 만원 미만,2022-05-29,맛있다,6.0,6.0,0.0,0.0,4.1
3939,상도실내포장마차,4.1,동작구, 서울특별시 동작구 상도로 288,주점, 만원-2만원,2022-06-01,맛있다,17.0,16.0,1.0,0.0,3.8588235294117643
3940,와플스,4.1,동작구, 서울특별시 동작구 노량진로16길 26 1F,카페/디저트, 만원 미만,2022-06-27,맛있다,10.0,10.0,0.0,0.0,4.1
3953,가춘,4.0,동작구, 서울특별시 동작구 상도로 357,카페/디저트, 만원 미만,2020-10-30,괜찮다,15.0,14.0,1.0,0.0,3.7333333333333334
3956,파동추야,4.0,동작구, 서울특별시 동작구 상도로58길 4 경원빌딩,한식, 만원 미만,2022-03-25,맛있다,16.0,14.0,2.0,0.0,3.5
3972,미학당,3.9,동작구, 서울특별시 동작구 사당로 56 2F,카페/디저트, 만원 미만,2022-06-17,맛있다,25.0,23.0,2.0,0.0,3.588
3974,블랑제리꾸끄,3.9,동작구, 서울특별시 동작구 만양로 37,카페/디저트, 만원 미만,2021-10-19,맛있다,20.0,18.0,2.0,0.0,3.5100000000000002
3991,조가네갑오징어,3.9,동작구, 서울특별시 동작구 남부순환로271길 24 1F,한식, 2만원-3만원,2022-06-28,맛있다,6.0,6.0,0.0,0.0,3.9
4056,나루,4.6,동작구, 서울특별시 동작구 상도로 120 핸드픽트호텔 9F,한식, 2만원-3만원,2020-04-06,괜찮다,10.0,9.0,1.0,0.0,4.14
4060,탭하우스어반,4.5,동작구, 서울특별시 동작구 동작대로25길 46,주점, 만원 미만,2022-01-18,맛있다,9.0,9.0,0.0,0.0,4.5
4101,메종조,4.7,서초구, 서울특별시 서초구 반포대로7길 35 공아트빌딩 1F,다국적음식, 2만원-3만원,3 일 전,맛있다,26.0,26.0,0.0,0.0,4.7
4102,밴건디 스테이크 하우스,4.6,서초구, 서울특별시 서초구 사평대로22길 5,양식, 4만원 이상,4 일 전,맛있다,141.0,124.0,14.0,3.0,3.849645390070922
4103,서관면옥,4.6,서초구, 서울특별시 서초구 서초대로56길 11,한식, 만원-2만원,3 일 전,맛있다,165.0,138.0,21.0,6.0,3.5127272727272727
4105,스시 윤슬,4.6,서초구, 서울특별시 서초구 서초대로 266 B101호,일식, 4만원 이상,2022-04-09,맛있다,15.0,14.0,1.0,0.0,4.293333333333333
4106,옥토스,4.6,서초구, 서울특별시 서초구 사평대로52길 11 1F,기타, 4만원 이상,2022-07-06,맛있다,10.0,10.0,0.0,0.0,4.6
4107,스시야스다,4.6,서초구, 서울특별시 서초구 서초대로58길 18 지에스타워 2F,일식, 4만원 이상,2022-05-28,맛있다,4.0,4.0,0.0,0.0,4.6
4108,소울브레드,4.5,서초구, 서울특별시 서초구 바우뫼로7길 27 동양상가,카페/디저트, 만원 미만,2022-06-30,맛있다,112.0,98.0,12.0,2.0,3.7767857142857144
4117,더 마고 그릴,4.5,서초구, 서울특별시 서초구 신반포로 176 JW메리어트 호텔 서울 7F,양식, 4만원 이상,2022-04-30,맛있다,20.0,18.0,2.0,0.0,4.05
4118,크레미엘,4.5,서초구, 서울특별시 서초구 양재천로21길 3 디와이빌딩 1F,카페/디저트, 만원 미만,2022-07-02,맛있다,15.0,15.0,0.0,0.0,4.5
4119,FOURB,4.5,서초구, 서울특별시 서초구 사평대로 205 1F FP106호,카페/디저트, 만원 미만,2022-05-18,맛있다,18.0,18.0,0.0,0.0,4.5
4120,모트32,4.5,서초구, 서울특별시 서초구 신반포로 176 3F,중식, 4만원 이상,2022-05-31,맛있다,6.0,6.0,0.0,0.0,4.5
4121,남부럽지않은고기한상,4.5,서초구, 서울특별시 서초구 효령로52길 5,한식, 만원-2만원,2022-07-30,맛있다,6.0,6.0,0.0,0.0,4.5
4126,스시금강,4.4,서초구, 서울특별시 서초구 효령로 307 부속12상가 106호,일식, 4만원 이상,2022-06-22,맛있다,19.0,16.0,3.0,0.0,3.7052631578947373
4128,키세츠스시,4.4,서초구, 서울특별시 서초구 방배천로4안길 18 1F,일식, 4만원 이상,2022-07-21,괜찮다,16.0,15.0,1.0,0.0,4.125
4131,신사약방,4.4,서초구, 서울특별시 서초구 나루터로12길 35 1F,한식, 만원-2만원,2022-07-29,맛있다,13.0,11.0,2.0,0.0,3.7230769230769236
4133,무드서울,4.4,서초구, 서울특별시 서초구 올림픽대로 2085-14 솔빛섬 1-2F,주점, 만원-2만원,2022-08-05,맛있다,10.0,10.0,0.0,0.0,4.4
4134,신숙,4.4,서초구, 서울특별시 서초구 법원로3길 21 이정빌딩,한식, 만원 미만,2022-06-09,괜찮다,45.0,39.0,6.0,0.0,3.813333333333334
4135,앙띠크,4.4,서초구, 서울특별시 서초구 서초중앙로20길 14,카페/디저트, 만원 미만,3 일 전,맛있다,26.0,22.0,4.0,0.0,3.7230769230769236
4136,모멍데모시옹,4.4,서초구, 서울특별시 서초구 반포대로3길 31,카페/디저트, 만원 미만,2022-06-12,맛있다,16.0,16.0,0.0,0.0,4.4
4138,반티엔야오카오위,4.4,서초구, 서울특별시 서초구 서초대로73길 12 세계빌딩 1F,중식, 2만원-3만원,2022-07-28,맛있다,23.0,19.0,4.0,0.0,3.6347826086956525
4139,케빈의집,4.4,서초구, 서울특별시 서초구 서초대로29길 17-2 1F,양식, 만원-2만원,2022-07-23,맛있다,5.0,5.0,0.0,0.0,4.4
4141,시올돈,4.4,서초구, 서울특별시 서초구 청두곶길 6-1 1F,일식, 만원-2만원,2022-08-02,맛있다,10.0,9.0,1.0,0.0,3.96
4142,태양커피,4.4,서초구, 서울특별시 서초구 방배천로 32 송암빌딩 1F,카페/디저트, 만원 미만,2022-08-14,맛있다,18.0,16.0,2.0,0.0,3.9111111111111114
4143,비스테까,4.4,서초구, 서울특별시 서초구 신반포로 176 신세계백화점 강남점 B1,카페/디저트, 만원-2만원,2022-05-24,맛있다,23.0,20.0,3.0,0.0,3.8260869565217392
4150,레프레미스,4.3,서초구, 서울특별시 서초구 남부순환로337길 36,카페/디저트, 만원 미만,2021-11-24,맛있다,119.0,103.0,15.0,1.0,3.6495798319327726
4153,플레이버즈,4.3,서초구, 서울특별시 서초구 신반포로 176 JW메리어트 호텔 서울 2F,기타, 4만원 이상,2022-06-19,맛있다,35.0,31.0,4.0,0.0,3.8085714285714283
4162,푸드더즈매터,4.3,서초구, 서울특별시 서초구 서래로1길 10 1F,양식, 만원-2만원,2022-06-09,맛있다,25.0,21.0,4.0,0.0,3.612
4164,천년식향,4.3,서초구, 서울특별시 서초구 효령로 316-1 3F,양식, 4만원 이상,2022-06-07,괜찮다,18.0,15.0,3.0,0.0,3.5833333333333335
4170,리프레셔스,4.3,서초구, 서울특별시 서초구 청두곶6길 8 1F,카페/디저트, 만원 미만,2022-05-07,맛있다,32.0,31.0,1.0,0.0,4.1656249999999995
4172,갈쿠리와소쿠리,4.3,서초구, 서울특별시 서초구 신반포로45길 50-9 유진빌딩,한식, 만원 미만,2022-04-25,맛있다,32.0,28.0,4.0,0.0,3.7624999999999997
4173,호피덕,4.3,서초구, 서울특별시 서초구 양재천로 135-4,양식, 만원-2만원,2022-06-26,맛있다,27.0,22.0,5.0,0.0,3.5037037037037035
4174,3대삼계장인,4.3,서초구, 서울특별시 서초구 반포대로28길 56-3 1F,한식, 만원-2만원,2022-08-06,맛있다,24.0,22.0,2.0,0.0,3.9416666666666664
4175,토라도라,4.3,서초구, 서울특별시 서초구 논현로31길 56 JCS빌딩,일식, 만원-2만원,2022-08-04,맛있다,11.0,9.0,2.0,0.0,3.5181818181818176
4178,홍두깨수타손칼국수,4.3,서초구, 서울특별시 서초구 강남대로109길 45-16 대성빌딩,한식, 만원 미만,2022-05-03,맛있다,6.0,6.0,0.0,0.0,4.3
4184,성천막국수,4.3,서초구, 서울특별시 서초구 강남대로 545-12,한식, 만원 미만,2022-08-05,맛있다,9.0,8.0,1.0,0.0,3.822222222222222
4188,라바트리,4.3,서초구, 서울특별시 서초구 서초대로27길 33 B1,카페/디저트, 만원 미만,2022-05-08,맛있다,8.0,8.0,0.0,0.0,4.3
4189,디토,4.3,서초구, 서울특별시 서초구 명달로 94 1F,양식, 3만원-4만원,2022-02-15,맛있다,9.0,8.0,1.0,0.0,3.822222222222222
4190,더블딥커피,4.3,서초구, 서울특별시 서초구 방배로11길 21 상가 2호,카페/디저트, 만원 미만,2022-07-31,맛있다,9.0,9.0,0.0,0.0,4.3
4191,한성양꼬치,4.3,서초구, 서울특별시 서초구 서초대로50길 63,중식, 만원-2만원,2022-05-30,맛있다,6.0,6.0,0.0,0.0,4.3
4194,볼빨간딱새우,4.3,서초구, 서울특별시 서초구 강남대로101안길 4 1F,주점, 만원-2만원,1 일 전,맛있다,7.0,6.0,1.0,0.0,3.6857142857142855
4205,상아김밥&떡볶이,4.2,서초구, 서울특별시 서초구 강남대로95길 47-4,한식, 만원 미만,2022-06-29,맛있다,24.0,20.0,4.0,0.0,3.5
4208,세시셀라팩토리,4.2,서초구, 서울특별시 서초구 방배로42길 46 2F,카페/디저트, 만원-2만원,2022-05-20,맛있다,16.0,15.0,1.0,0.0,3.9375
4219,모던샤브하우스,4.2,서초구, 서울특별시 서초구 신반포로 176,한식, 4만원 이상,2022-07-28,괜찮다,6.0,5.0,1.0,0.0,3.5
4221,카페 원,4.2,서초구, 서울특별시 서초구 신반포로 176 JW메리어트 호텔 서울 1F,카페/디저트, 2만원-3만원,2022-01-14,맛있다,8.0,8.0,0.0,0.0,4.2
4222,언니가숨겨놓은과자상자,4.2,서초구, 서울특별시 서초구 방배천로8길 36 1F,카페/디저트, 만원 미만,2022-07-31,맛있다,12.0,11.0,1.0,0.0,3.85
4224,백년옥,4.2,서초구, 서울특별시 서초구 남부순환로323길 1 다모성갤러리,한식, 만원-2만원,2022-01-18,맛있다,15.0,13.0,2.0,0.0,3.64
4225,삼호복집,4.2,서초구, 서울특별시 서초구 강남대로51길 5 기우빌딩,기타, 2만원-3만원,2021-06-27,맛있다,9.0,9.0,0.0,0.0,4.2
4226,쎄종드파이,4.2,서초구, 서울특별시 서초구 서초대로40길 48-16,카페/디저트, 만원 미만,2022-04-05,맛있다,6.0,6.0,0.0,0.0,4.2
4227,강셰프스토리,4.2,서초구, 서울특별시 서초구 방배로 234-6,일식, 2만원-3만원,2022-05-31,맛있다,11.0,10.0,1.0,0.0,3.8181818181818183
4228,파티시안,4.2,서초구, 서울특별시 서초구 서초대로25길 37,카페/디저트, 만원 미만,2022-06-30,맛있다,4.0,4.0,0.0,0.0,4.2
4229,피노키오,4.2,서초구, 서울특별시 서초구 사평대로22길 42 103호,카페/디저트, 만원 미만,2022-08-04,맛있다,4.0,4.0,0.0,0.0,4.2
4232,바른고기바른가격 정육점,4.2,서초구, 서울특별시 서초구 동광로 80 정암빌딩 1-2F,한식, 4만원 이상,2022-06-30,괜찮다,7.0,6.0,1.0,0.0,3.6000000000000005
4233,화이트리에,4.2,서초구, 서울특별시 서초구 신반포로 219 1F 1호,카페/디저트, 만원 미만,2022-04-30,맛있다,5.0,5.0,0.0,0.0,4.2
4234,해브커피,4.2,서초구, 서울특별시 서초구 서초대로25길 51 1F,카페/디저트, 만원 미만,2022-07-02,맛있다,4.0,4.0,0.0,0.0,4.2
4246,세광양대창,4.1,서초구, 서울특별시 서초구 반포대로28길 79 1-2F,한식, 만원-2만원,2022-04-20,맛있다,83.0,80.0,2.0,1.0,3.8530120481927708
4257,공간21,4.1,서초구, 서울특별시 서초구 서초대로46길 42 1F,카페/디저트, 2만원-3만원,2021-06-20,맛있다,16.0,15.0,1.0,0.0,3.8437499999999996
4262,버거베어,4.1,서초구, 서울특별시 서초구 신반포로47길 56 1F 102호,양식, 만원 미만,2021-11-08,맛있다,22.0,20.0,2.0,0.0,3.727272727272727
4265,고스트요거트,4.1,서초구, 서울특별시 서초구 서초중앙로20길 37 1F,카페/디저트, 만원 미만,2022-02-04,맛있다,22.0,21.0,1.0,0.0,3.9136363636363636
4266,민이네식빵,4.1,서초구, 서울특별시 서초구 방배천로2안길 51,카페/디저트, 만원 미만,2022-07-07,괜찮다,28.0,26.0,2.0,0.0,3.807142857142857
4272,발콩,4.1,서초구, 서울특별시 서초구 동광로11길 35,카페/디저트, 만원 미만,2022-06-01,맛있다,6.0,6.0,0.0,0.0,4.1
4273,데일리소유,4.1,서초구, 서울특별시 서초구 방배중앙로15길 39 뉴씨엘 B1,카페/디저트, 만원 미만,2022-02-21,맛있다,8.0,8.0,0.0,0.0,4.1
4274,한성돈까스,4.1,서초구, 서울특별시 서초구 나루터로12길 34,한식, 만원-2만원,2022-05-05,맛있다,15.0,14.0,1.0,0.0,3.826666666666666
4275,꽃볶이,4.1,서초구, 서울특별시 서초구 강남대로95길 47-7 1F,한식, 만원 미만,2021-05-29,맛있다,11.0,10.0,1.0,0.0,3.727272727272727
4276,몬탁,4.1,서초구, 서울특별시 서초구 서초대로32길 8,카페/디저트, 만원 미만,2022-08-11,맛있다,4.0,4.0,0.0,0.0,4.1
4280,두배족발 공원옆,4.1,서초구, 서울특별시 서초구 신반포로47길 61 아남빌딩,한식, 3만원-4만원,2022-04-06,괜찮다,9.0,8.0,1.0,0.0,3.644444444444444
4297,따빠디또 디저트 따빠스바,4.7,관악구, 서울특별시 관악구 행운1길 79 상가 104호,카페/디저트, 만원 미만,2 일 전,괜찮다,48.0,47.0,1.0,0.0,4.602083333333334
4298,뉴욕택시디저트,4.6,관악구, 서울특별시 관악구 남부순환로 1870 1F,카페/디저트, 만원 미만,2022-08-11,맛있다,108.0,95.0,12.0,1.0,3.961111111111111
4299,베이컨시,4.6,관악구, 서울특별시 관악구 봉천로62길 5 옥산빌딩 B1,양식, 만원-2만원,2022-07-31,맛있다,37.0,30.0,7.0,0.0,3.72972972972973
4300,루비정,4.6,관악구, 서울특별시 관악구 남부순환로 1690,중식, 만원-2만원,2022-06-19,맛있다,22.0,21.0,1.0,0.0,4.390909090909091
4301,빠사삭,4.5,관악구, 서울특별시 관악구 신림로17길 41,한식, 만원 미만,2 일 전,괜찮다,53.0,51.0,2.0,0.0,4.330188679245283
4303,오목눈이 (휴업중),4.4,관악구, 서울특별시 관악구 장군봉1길 32 2F,카페/디저트, 만원 미만,2022-06-19,맛있다,92.0,76.0,15.0,1.0,3.539130434782609
4306,오월의김밥,4.4,관악구, 서울특별시 관악구 봉천로 605,한식, 만원 미만,2022-07-02,괜찮다,90.0,79.0,9.0,2.0,3.666666666666667
4308,카츠오도,4.4,관악구, 서울특별시 관악구 조원로16가길 51,일식, 만원-2만원,3 일 전,맛있다,6.0,6.0,0.0,0.0,4.4
4313,크래프티,4.3,관악구, 서울특별시 관악구 낙성대로 24 2F,카페/디저트, 만원 미만,3 일 전,맛있다,13.0,12.0,1.0,0.0,3.969230769230769
4315,동학,4.3,관악구, 서울특별시 관악구 대학5길 29,한식, 만원-2만원,2022-07-05,맛있다,17.0,15.0,2.0,0.0,3.7941176470588234
4316,푀유 파티세리,4.3,관악구, 서울특별시 관악구 남부순환로244가길 19,카페/디저트, 만원 미만,2022-06-23,맛있다,6.0,6.0,0.0,0.0,4.3
4317,베어문,4.3,관악구, 서울특별시 관악구 호암로22길 29,카페/디저트, 만원 미만,4 일 전,맛있다,10.0,10.0,0.0,0.0,4.3
4318,요샌,4.3,관악구, 서울특별시 관악구 남부순환로230길 42 1F,카페/디저트, 만원 미만,4 일 전,맛있다,11.0,11.0,0.0,0.0,4.3
4321,그릭데이,4.3,관악구, 서울특별시 관악구 관악로 168,카페/디저트, 만원 미만,2022-01-08,맛있다,11.0,11.0,0.0,0.0,4.3
4322,스톡홀름샐러드,4.3,관악구, 서울특별시 관악구 신림로17길 63 1F,양식, 만원 미만,2022-04-26,맛있다,4.0,4.0,0.0,0.0,4.3
4323,10인치샌드위치&커피,4.3,관악구, 서울특별시 관악구 관악로 1 서울대학교 기숙사900동 B2,양식, 만원 미만,2022-07-18,맛있다,4.0,4.0,0.0,0.0,4.3
4328,축상,4.2,관악구, 서울특별시 관악구 남부순환로 1848-6 B1,주점, 2만원-3만원,2022-05-20,맛있다,20.0,19.0,1.0,0.0,3.9899999999999998
4333,통영장어잡는날,4.2,관악구, 서울특별시 관악구 대학길 103,기타, 만원-2만원,2022-07-09,괜찮다,13.0,12.0,1.0,0.0,3.8769230769230774
4335,안밀,4.2,관악구, 서울특별시 관악구 남부순환로 1945 1F,카페/디저트, 만원 미만,2022-08-03,맛있다,7.0,6.0,1.0,0.0,3.6000000000000005
4336,피자보이시나,4.2,관악구, 서울특별시 관악구 남부순환로234길 31 1F,양식, 만원-2만원,2022-06-18,괜찮다,23.0,20.0,3.0,0.0,3.652173913043478
4337,테일오브테일스,4.2,관악구, 서울특별시 관악구 행운1길 2,주점, 만원-2만원,2022-06-06,맛있다,8.0,8.0,0.0,0.0,4.2
4338,라빈느,4.2,관악구, 서울특별시 관악구 신림로17길 57,카페/디저트, 만원 미만,3 일 전,맛있다,4.0,4.0,0.0,0.0,4.2
4339,강릉형제장칼국수,4.2,관악구, 서울특별시 관악구 대학5길 10-7,한식, 만원 미만,4 일 전,맛있다,7.0,7.0,0.0,0.0,4.2
4350,고로커피로스터스,4.1,관악구, 서울특별시 관악구 남부순환로231길 33 1F,카페/디저트, 만원 미만,2022-07-22,맛있다,19.0,17.0,2.0,0.0,3.668421052631578
4354,보울,4.1,관악구, 서울특별시 관악구 봉천로 566-1 동아오피스텔 1F,한식, 만원 미만,2022-06-18,괜찮다,8.0,7.0,1.0,0.0,3.5874999999999995
4356,멸치국수집,4.1,관악구, 서울특별시 관악구 과천대로 951,한식, 만원 미만,2022-06-26,맛있다,7.0,6.0,1.0,0.0,3.514285714285714
4377,다글다글,4.0,관악구, 서울특별시 관악구 남현8길 8-7,한식, 만원 미만,2022-06-05,맛있다,17.0,15.0,2.0,0.0,3.5294117647058822
4488,진영면옥,4.3,금천구, 서울특별시 금천구 가산로 22-5,한식, 만원-2만원,2022-07-04,맛있다,16.0,15.0,1.0,0.0,4.03125
4489,여신족발,4.3,금천구, 서울특별시 금천구 벚꽃로38길 21,한식, 만원-2만원,2022-04-29,맛있다,34.0,30.0,3.0,1.0,3.541176470588235
4684,라꾸긴,4.6,구로구, 서울특별시 구로구 가마산로 268,주점, 2만원-3만원,2022-07-27,맛있다,15.0,15.0,0.0,0.0,4.6
4687,고바우덩어리생고기,4.2,구로구, 서울특별시 구로구 부일로1길 9,한식, 만원-2만원,2022-07-25,맛있다,6.0,6.0,0.0,0.0,4.2
4726,춘자싸롱,4.7,구로구, 서울특별시 구로구 디지털로32나길 11,한식, 만원-2만원,2020-10-15,맛있다,14.0,13.0,1.0,0.0,4.364285714285715
4732,부뚜막청국장,4.0,구로구, 서울특별시 구로구 구로중앙로28길 24,한식, 만원-2만원,2021-06-16,맛있다,11.0,10.0,1.0,0.0,3.6363636363636362
4779,이미커피,4.7,구로구, 서울특별시 구로구 디지털로27길 116 101호,카페/디저트, 만원 미만,2021-09-13,맛있다,4.0,4.0,0.0,0.0,4.7
4842,카츠곳간,4.6,구로구, 서울특별시 구로구 공원로6가길 52 정진빌딩,일식, 만원-2만원,2021-07-21,맛있다,5.0,4.0,1.0,0.0,3.6799999999999997
